代碼,公司,產業,年,市值,股價淨值比,資產
2642,宅配通,航運業,2009,0,0,1137208
2642,宅配通,航運業,2010,0,0,1288449
2642,宅配通,航運業,2011,0,0,1572548
2642,宅配通,航運業,2012,0,0,1817014
2642,宅配通,航運業,2013,57652521.3,3203.67602,2005006
2642,宅配通,航運業,2014,44248954.5,3523.043691,2362684
2642,宅配通,航運業,2015,26243878.3,3856.937562,2182667
2642,宅配通,航運業,2016,23293948,3570.111859,2242858
2642,宅配通,航運業,2017,27637696.5,4284.401922,2441708
2643,捷迅,航運業,2010,0,0,224345
2643,捷迅,航運業,2011,0,0,413438
2643,捷迅,航運業,2012,0,0,840474
2643,捷迅,航運業,2013,0,0,831307
2643,捷迅,航運業,2014,0,0,880224
2643,捷迅,航運業,2015,0,0,971681
2643,捷迅,航運業,2016,12215311,10993.00705,1080845
2643,捷迅,航運業,2017,8341140,6822.568618,1106085
2701,萬企,觀光事業,2008,18491761.44,7552.498471,5687887
2701,萬企,觀光事業,2009,29293087.6,6910.538171,6268253
2701,萬企,觀光事業,2010,37736386.4,5537.149153,6720733
2701,萬企,觀光事業,2011,31481453.44,5510.228438,6259045
2701,萬企,觀光事業,2012,37920225.6,5530.00402,6519311
2701,萬企,觀光事業,2013,43271187.45,4760.719826,6819852
2701,萬企,觀光事業,2014,47644548.66,5884.135917,7348052
2701,萬企,觀光事業,2015,51539122.25,6371.276531,7730775
2701,萬企,觀光事業,2016,52946004.16,6804.15842,7901332
2701,萬企,觀光事業,2017,58576996.5,6835.806271,8126179
2702,華園,觀光事業,2008,7636781.46,3503.570207,1598971
2702,華園,觀光事業,2009,14491953.44,3799.418776,1590470
2702,華園,觀光事業,2010,14443602.32,5061.687409,1561663
2702,華園,觀光事業,2011,11745361.86,6312.023494,1643554
2702,華園,觀光事業,2012,12722348.1,5550.311896,2066927
2702,華園,觀光事業,2013,13468193.2,2826.51128,2398227
2702,華園,觀光事業,2014,12629145.9,4976.266843,2525089
2702,華園,觀光事業,2015,13411940.3,4232.87002,3943730
2702,華園,觀光事業,2016,15177997.24,4047.108392,5100277
2702,華園,觀光事業,2017,14629114.5,-157.7675805,5306307
2704,國賓,觀光事業,2008,105293354.6,2877.845436,10920368
2704,國賓,觀光事業,2009,124480958.9,1470.851458,11690614
2704,國賓,觀光事業,2010,152566749.7,1645.247083,11944882
2704,國賓,觀光事業,2011,100316857.6,4262.513902,11438451
2704,國賓,觀光事業,2012,103068783.1,2744.477926,11917192
2704,國賓,觀光事業,2013,98555625.24,3613.248854,12107017
2704,國賓,觀光事業,2014,95803699.74,4280.471434,12033959
2704,國賓,觀光事業,2015,95693622.72,4354.668453,12198858
2704,國賓,觀光事業,2016,83108150.1,5127.800336,11239821
2704,國賓,觀光事業,2017,85309690.5,5187.734212,11255171
2705,六福,觀光事業,2008,34016245.2,-17585.03904,7986481
2705,六福,觀光事業,2009,54275067,-2713.326913,7992363
2705,六福,觀光事業,2010,57264549.3,2105.002161,8280321
2705,六福,觀光事業,2011,47483427.6,11945.38871,10809863
2705,六福,觀光事業,2012,51517596,-2046.85405,10410711
2705,六福,觀光事業,2013,39232630.8,-3541.567241,9637872
2705,六福,觀光事業,2014,37185136.6,1790.957519,10090379
2705,六福,觀光事業,2015,35038570.1,3304.272967,10920043
2705,六福,觀光事業,2016,27641336.25,-12941.45105,10275631
2705,六福,觀光事業,2017,26963021.25,-38170.72243,9364429
2706,第一店,觀光事業,2008,24417162,13225.49279,6205704
2706,第一店,觀光事業,2009,41279942.55,7804.855823,6678126
2706,第一店,觀光事業,2010,58892050.28,4999.027859,6847406
2706,第一店,觀光事業,2011,41223813.6,5524.98617,6921988
2706,第一店,觀光事業,2012,47732573.49,5848.605671,7215370
2706,第一店,觀光事業,2013,51921843.48,5842.878058,7656298
2706,第一店,觀光事業,2014,61309191,6462.652557,8325540
2706,第一店,觀光事業,2015,66731999.96,6868.324047,8906316
2706,第一店,觀光事業,2016,67167015.3,7466.953798,9273728
2706,第一店,觀光事業,2017,75654124.35,7337.260259,9566055
2707,晶華,觀光事業,2008,84645000,8001.701223,4198014
2707,晶華,觀光事業,2009,132073920,5277.900436,4303011
2707,晶華,觀光事業,2010,204649236,4361.286743,6081531
2707,晶華,觀光事業,2011,191636049,5048.496904,6284992
2707,晶華,觀光事業,2012,238677582,4550.058664,5980401
2707,晶華,觀光事業,2013,258144879.8,4389.930185,7040853
2707,晶華,觀光事業,2014,317691755,3534.2938,7344459
2707,晶華,觀光事業,2015,261223093.8,4345.18244,7596026
2707,晶華,觀光事業,2016,203528405.6,4686.991956,7521712
2707,晶華,觀光事業,2017,195188532,5432.235127,7382316
2712,遠雄來,觀光事業,2008,0,0,5669649
2712,遠雄來,觀光事業,2009,0,0,5267524
2712,遠雄來,觀光事業,2010,0,0,1948078
2712,遠雄來,觀光事業,2011,0,0,1870087
2712,遠雄來,觀光事業,2012,0,0,1725126
2712,遠雄來,觀光事業,2013,22575000,2887.17608,1672254
2712,遠雄來,觀光事業,2014,20926500,4694.526079,1611140
2712,遠雄來,觀光事業,2015,26092500,3395.113538,1563141
2712,遠雄來,觀光事業,2016,27573000,2256.301454,1531174
2712,遠雄來,觀光事業,2017,28560000,575.3851541,1474635
2718,晶悅,觀光事業,2008,0,0,383066
2718,晶悅,觀光事業,2009,5458080,1459.6708,373063
2718,晶悅,觀光事業,2010,7968000,3010.165663,407297
2718,晶悅,觀光事業,2011,7443307.2,4071.577215,754751
2718,晶悅,觀光事業,2012,9129734.4,3371.839601,762934
2718,晶悅,觀光事業,2013,9965046.4,344.7048676,751612
2718,晶悅,觀光事業,2014,8269588.8,3127.60412,874679
2718,晶悅,觀光事業,2015,7526838.4,4598.876469,887690
2718,晶悅,觀光事業,2016,5948776,2122.285324,830731
2718,晶悅,觀光事業,2017,5666576,396.5357563,755327
2719,燦星旅,觀光事業,2008,0,0,506245
2719,燦星旅,觀光事業,2009,0,0,758832
2719,燦星旅,觀光事業,2010,0,0,801326
2719,燦星旅,觀光事業,2011,0,0,806563
2719,燦星旅,觀光事業,2012,7672128.8,2252.829749,937418
2719,燦星旅,觀光事業,2013,12665908,4905.60961,1014249
2719,燦星旅,觀光事業,2014,8622979.2,3372.848215,1023488
2719,燦星旅,觀光事業,2015,6060764,-2544.068702,954444
2719,燦星旅,觀光事業,2016,4137288,-15560.43476,846585
2719,燦星旅,觀光事業,2017,3378785.2,-35306.47642,707815
2722,夏都,觀光事業,2008,0,0,1138750
2722,夏都,觀光事業,2009,0,0,1107336
2722,夏都,觀光事業,2010,25048372,5419.833273,1197314
2722,夏都,觀光事業,2011,0,0,1264386
2722,夏都,觀光事業,2012,22783918.08,6218.947922,1457217
2722,夏都,觀光事業,2013,26718095.9,5307.152146,1565812
2722,夏都,觀光事業,2014,32969022.24,5221.386268,1695462
2722,夏都,觀光事業,2015,38522005.6,4220.081418,1814342
2722,夏都,觀光事業,2016,40524112.64,3458.434766,1915252
2722,夏都,觀光事業,2017,39247497.6,2395.439346,2106584
2723,美食-KY,觀光事業,2008,0,0,1342731
2723,美食-KY,觀光事業,2009,0,0,3198308
2723,美食-KY,觀光事業,2010,267097600,3096.860473,6327970
2723,美食-KY,觀光事業,2011,206881920,5418.941394,7986849
2723,美食-KY,觀光事業,2012,217437696,4494.818599,8584164
2723,美食-KY,觀光事業,2013,237575520,2416.208539,8828439
2723,美食-KY,觀光事業,2014,191457504,2755.227604,9822755
2723,美食-KY,觀光事業,2015,280857024,4056.092256,12289698
2723,美食-KY,觀光事業,2016,325720483.2,5345.230312,13436048
2723,美食-KY,觀光事業,2017,709022160,3015.526341,15807745
2724,富驛-KY,觀光事業,2008,0,0,657486
2724,富驛-KY,觀光事業,2009,0,0,411313
2724,富驛-KY,觀光事業,2010,0,0,665102
2724,富驛-KY,觀光事業,2011,0,0,950796
2724,富驛-KY,觀光事業,2012,13482826.64,5314.83508,1619036
2724,富驛-KY,觀光事業,2013,11631897.45,4391.630877,2097272
2724,富驛-KY,觀光事業,2014,11108139.3,5313.581186,2396191
2724,富驛-KY,觀光事業,2015,5363208.15,-27816.18685,2264362
2724,富驛-KY,觀光事業,2016,2519371.8,-238729.75,1550134
2724,富驛-KY,觀光事業,2017,2931408.9,-83779.85071,1138158
2726,雅茗-KY,觀光事業,2010,0,0,416807
2726,雅茗-KY,觀光事業,2011,0,0,603025
2726,雅茗-KY,觀光事業,2012,0,0,701993
2726,雅茗-KY,觀光事業,2013,0,0,1037761
2726,雅茗-KY,觀光事業,2014,9269016.67,6565.637129,1300314
2726,雅茗-KY,觀光事業,2015,15157536.26,4788.443105,1352945
2726,雅茗-KY,觀光事業,2016,19969159.59,6073.765871,1364960
2726,雅茗-KY,觀光事業,2017,30664872,5083.373575,1509958
2727,王品,觀光事業,2008,0,0,1685519
2727,王品,觀光事業,2009,0,0,2225765
2727,王品,觀光事業,2010,0,0,3136223
2727,王品,觀光事業,2011,0,0,4110202
2727,王品,觀光事業,2012,220764379.5,4754.680092,7902816
2727,王品,觀光事業,2013,330532075.6,3085.407062,9033193
2727,王品,觀光事業,2014,215758589.8,3259.735804,9596044
2727,王品,觀光事業,2015,120978786.1,287.5049513,9238878
2727,王品,觀光事業,2016,99375981.32,3254.579182,9297767
2727,王品,觀光事業,2017,103163786,4486.428988,9733798
2729,瓦城,觀光事業,2008,0,0,289079
2729,瓦城,觀光事業,2009,0,0,381153
2729,瓦城,觀光事業,2010,0,0,466712
2729,瓦城,觀光事業,2011,0,0,706024
2729,瓦城,觀光事業,2012,36120465,5122.303935,1925731
2729,瓦城,觀光事業,2013,57004026.6,4286.90769,2060320
2729,瓦城,觀光事業,2014,55228830.8,4589.378343,2192890
2729,瓦城,觀光事業,2015,49335553,5659.366988,2286518
2729,瓦城,觀光事業,2016,48870233,6247.52495,2339118
2729,瓦城,觀光事業,2017,53511800,6140.290553,2406537
2731,雄獅,觀光事業,2008,0,0,1737801
2731,雄獅,觀光事業,2009,0,0,1659453
2731,雄獅,觀光事業,2010,0,0,2047248
2731,雄獅,觀光事業,2011,0,0,2201992
2731,雄獅,觀光事業,2012,0,0,3206866
2731,雄獅,觀光事業,2013,75810000,4907.611133,3966074
2731,雄獅,觀光事業,2014,60270000,6369.835739,4598100
2731,雄獅,觀光事業,2015,76230000,5905.23416,5054876
2731,雄獅,觀光事業,2016,55804000,4443.731632,5512323
2731,雄獅,觀光事業,2017,70000000,6495.4,6549233
2732,六角,觀光事業,2009,0,0,154969
2732,六角,觀光事業,2010,0,0,159338
2732,六角,觀光事業,2011,0,0,383161
2732,六角,觀光事業,2012,0,0,575532
2732,六角,觀光事業,2013,0,0,779122
2732,六角,觀光事業,2014,0,0,942833
2732,六角,觀光事業,2015,18794588.6,7400.374808,1298081
2732,六角,觀光事業,2016,24461808.84,6201.29938,1658788
2732,六角,觀光事業,2017,29896286.7,5551.45867,2118251
2734,易飛網,觀光事業,2009,0,0,275287
2734,易飛網,觀光事業,2010,0,0,369584
2734,易飛網,觀光事業,2011,0,0,482957
2734,易飛網,觀光事業,2012,0,0,595110
2734,易飛網,觀光事業,2013,11789425,4718.8052,712566
2734,易飛網,觀光事業,2014,9388351.4,5002.795272,832380
2734,易飛網,觀光事業,2015,6826610.88,-1377.110863,1107886
2734,易飛網,觀光事業,2016,4962607.2,-13099.9689,960240
2734,易飛網,觀光事業,2017,5749362,-13622.90285,691486
2736,高野,觀光事業,2010,0,0,153629
2736,高野,觀光事業,2011,0,0,212572
2736,高野,觀光事業,2012,0,0,914753
2736,高野,觀光事業,2013,0,0,1342142
2736,高野,觀光事業,2014,0,0,1703979
2736,高野,觀光事業,2015,0,0,1792293
2736,高野,觀光事業,2016,10876290.6,4012.397388,2167776
2736,高野,觀光事業,2017,8377683.3,-1270.757036,2267953
2739,寒舍,觀光事業,2011,0,0,3568506
2739,寒舍,觀光事業,2012,0,0,3884452
2739,寒舍,觀光事業,2013,0,0,3336337
2739,寒舍,觀光事業,2014,0,0,3133328
2739,寒舍,觀光事業,2015,0,0,3071991
2739,寒舍,觀光事業,2016,33535868.2,8424.860162,3613278
2739,寒舍,觀光事業,2017,44721926,2653.843665,3573065
2740,天蔥,觀光事業,2011,0,0,26877
2740,天蔥,觀光事業,2012,0,0,118616
2740,天蔥,觀光事業,2013,0,0,284046
2740,天蔥,觀光事業,2014,0,0,320563
2740,天蔥,觀光事業,2015,12093899.58,2165.637297,421709
2740,天蔥,觀光事業,2016,4529819.7,-9269.684619,401125
2740,天蔥,觀光事業,2017,5472533.5,-11876.5833,322231
2745,五福,0,2012,0,0,907303
2745,五福,0,2013,0,0,955626
2745,五福,0,2014,0,0,1064481
2745,五福,0,2015,0,0,1251016
2745,五福,0,2016,0,0,1257231
2745,五福,0,2017,0,0,1444616
2748,雲品,觀光事業,2012,0,0,100
2748,雲品,觀光事業,2013,0,0,100
2748,雲品,觀光事業,2014,0,0,2035836
2748,雲品,觀光事業,2015,0,0,1938192
2748,雲品,觀光事業,2016,30750934.5,6261.565807,1893034
2748,雲品,觀光事業,2017,44501886,5128.569158,1861741
2841,台開,建材營造業,2008,14280000,24369.67787,14721175
2841,台開,建材營造業,2009,25373613.3,6903.983202,14620775
2841,台開,建材營造業,2010,40718739.54,9908.361716,14689053
2841,台開,建材營造業,2011,52744826.82,10358.96851,16720340
2841,台開,建材營造業,2012,57994076.55,2964.85452,19881360
2841,台開,建材營造業,2013,56159235.71,44533.40521,21219312
2841,台開,建材營造業,2014,65330410.86,81312.2852,27603413
2841,台開,建材營造業,2015,71644484.31,28474.99036,30544578
2841,台開,建材營造業,2016,77219667.35,3263.274871,33201175
2841,台開,建材營造業,2017,77996719,6091.179297,35188903
2901,欣欣,貿易百貨業,2008,11153711.91,2040.845253,969721
2901,欣欣,貿易百貨業,2009,16347090.54,1345.31585,972752
2901,欣欣,貿易百貨業,2010,19692473.68,994.6439598,964666
2901,欣欣,貿易百貨業,2011,18384998.61,1752.135025,985428
2901,欣欣,貿易百貨業,2012,27588454.41,1264.8407,987343
2901,欣欣,貿易百貨業,2013,26346718.31,1383.322187,992124
2901,欣欣,貿易百貨業,2014,22438901.76,1594.730454,989648
2901,欣欣,貿易百貨業,2015,19414909.14,2060.941914,1001208
2901,欣欣,貿易百貨業,2016,18129347.06,1729.516231,984317
2901,欣欣,貿易百貨業,2017,19283431.2,1768.513064,997463
2903,遠百,貿易百貨業,2008,132061127.9,2172.206194,82354244
2903,遠百,貿易百貨業,2009,279077422.2,6925.590701,91461719
2903,遠百,貿易百貨業,2010,398015702.2,6449.853575,99366635
2903,遠百,貿易百貨業,2011,333776478.1,6420.808956,112036995
2903,遠百,貿易百貨業,2012,314524379.1,5382.279125,114768160
2903,遠百,貿易百貨業,2013,334824628.5,6528.310088,112486967
2903,遠百,貿易百貨業,2014,346126541.8,4404.288074,111620235
2903,遠百,貿易百貨業,2015,233511810.9,7343.397293,106337486
2903,遠百,貿易百貨業,2016,216650217.7,5235.406693,106195610
2903,遠百,貿易百貨業,2017,212541090,7226.772009,105708451
2904,匯僑,其他業,2008,1715744.8,33001.99424,949074
2904,匯僑,其他業,2009,4701242.64,21551.74871,903305
2904,匯僑,其他業,2010,5301841.92,17010.69201,2667940
2904,匯僑,其他業,2011,7379777.36,41810.47543,1381295
2904,匯僑,其他業,2012,11107634.96,18016.52654,1124838
2904,匯僑,其他業,2013,13192473.84,11502.77058,1067982
2904,匯僑,其他業,2014,14766458.16,10380.82378,1038143
2904,匯僑,其他業,2015,15470609.04,10016.41239,1056294
2904,匯僑,其他業,2016,15767456.96,6644.698652,1168866
2904,匯僑,其他業,2017,13496225.2,7104.875517,1202982
2905,三商,貿易百貨業,2008,31344107.08,5414.989158,109039104
2905,三商,貿易百貨業,2009,53701442.2,14177.12391,135962522
2905,三商,貿易百貨業,2010,86073488.04,13024.49832,464911764
2905,三商,貿易百貨業,2011,114562995.3,9501.008571,519676650
2905,三商,貿易百貨業,2012,116496422,10400.55118,611261383
2905,三商,貿易百貨業,2013,112496316.8,8168.125199,717520908
2905,三商,貿易百貨業,2014,111267541.4,11323.15844,819792145
2905,三商,貿易百貨業,2015,120188534.8,12270.01397,879078699
2905,三商,貿易百貨業,2016,148230652.1,13826.51274,968788927
2905,三商,貿易百貨業,2017,193279079.3,8490.080801,1072475267
2906,高林,貿易百貨業,2008,11059763,5147.307406,5493148
2906,高林,貿易百貨業,2009,17024579,3993.578931,5460717
2906,高林,貿易百貨業,2010,22512407.2,7295.221632,4997160
2906,高林,貿易百貨業,2011,22786051.2,15944.84261,5242975
2906,高林,貿易百貨業,2012,20919534.24,4596.94747,4701107
2906,高林,貿易百貨業,2013,20821883.46,4851.386292,4442774
2906,高林,貿易百貨業,2014,26200938.12,7762.393815,4884548
2906,高林,貿易百貨業,2015,23741950.4,4424.194231,4940320
2906,高林,貿易百貨業,2016,21600935.23,4485.500233,8093377
2906,高林,貿易百貨業,2017,23420443.2,1647.06533,7330848
2908,特力,貿易百貨業,2008,48077099,5930.3287,23535025
2908,特力,貿易百貨業,2009,66349727.72,2061.364902,22222064
2908,特力,貿易百貨業,2010,84073631.84,5790.376713,23171350
2908,特力,貿易百貨業,2011,76976038.76,8264.039177,27562408
2908,特力,貿易百貨業,2012,90193910.4,7645.050502,22630722
2908,特力,貿易百貨業,2013,94995901,6685.962166,23372238
2908,特力,貿易百貨業,2014,93128736.6,7578.015399,24920946
2908,特力,貿易百貨業,2015,96725658.75,6932.069615,25195246
2908,特力,貿易百貨業,2016,97592467.5,6927.061251,24317298
2908,特力,貿易百貨業,2017,116764237.5,7048.493765,22872278
2910,統領,貿易百貨業,2008,53204002.5,4083.809296,2914920
2910,統領,貿易百貨業,2009,41891107.5,2850.700474,3767926
2910,統領,貿易百貨業,2010,51054135,2882.920257,3735206
2910,統領,貿易百貨業,2011,53600580,2276.281339,4412304
2910,統領,貿易百貨業,2012,74619187.5,1686.79135,4600979
2910,統領,貿易百貨業,2013,75558450,1322.380224,5173221
2910,統領,貿易百貨業,2014,77645700,2195.949035,5348239
2910,統領,貿易百貨業,2015,54351990,1481.859266,5549195
2910,統領,貿易百貨業,2016,79983420,457.1697484,5619279
2910,統領,貿易百貨業,2017,54790312.5,473.8611411,5777688
2911,麗嬰房,貿易百貨業,2008,19084254.84,8903.884455,5300011
2911,麗嬰房,貿易百貨業,2009,45775741.74,6065.286753,5206764
2911,麗嬰房,貿易百貨業,2010,70865909.4,4612.372899,5659558
2911,麗嬰房,貿易百貨業,2011,55587038.4,4967.434998,7758791
2911,麗嬰房,貿易百貨業,2012,44731320.86,3645.83466,7963433
2911,麗嬰房,貿易百貨業,2013,49865808.8,-1449.971468,7805507
2911,麗嬰房,貿易百貨業,2014,37399356.6,-2815.369289,8197027
2911,麗嬰房,貿易百貨業,2015,37378759.6,-1763.621926,7781262
2911,麗嬰房,貿易百貨業,2016,22884377.6,-931.9458179,7005850
2911,麗嬰房,貿易百貨業,2017,24110326.4,17654.21973,6439430
2912,統一超,貿易百貨業,2008,489061717.8,7196.803332,63727644
2912,統一超,貿易百貨業,2009,627619922.1,6467.487498,66204070
2912,統一超,貿易百貨業,2010,1148054795,4987.355153,69088332
2912,統一超,貿易百貨業,2011,1447777876,4387.696557,74373659
2912,統一超,貿易百貨業,2012,1405985063,4828.900518,81212740
2912,統一超,貿易百貨業,2013,1911137674,4205.21876,83497968
2912,統一超,貿易百貨業,2014,2322100369,3914.758432,85844226
2912,統一超,貿易百貨業,2015,2013124622,4092.639328,89382712
2912,統一超,貿易百貨業,2016,2327506405,4226.27838,95118517
2912,統一超,貿易百貨業,2017,2952527332,10505.26905,139881260
2913,農林,貿易百貨業,2008,121520000,100.1234365,17001004
2913,農林,貿易百貨業,2009,90386800,1339.078272,19171083
2913,農林,貿易百貨業,2010,109140000,1663.047462,17782340
2913,農林,貿易百貨業,2011,70705713.88,2943.934635,18696526
2913,農林,貿易百貨業,2012,92435283.48,10223.89897,22475397
2913,農林,貿易百貨業,2013,156992699.7,6513.099031,22183138
2913,農林,貿易百貨業,2014,118767576,7014.582835,21609614
2913,農林,貿易百貨業,2015,106568000,7127.993394,25733059
2913,農林,貿易百貨業,2016,104489000,2968.408158,24371993
2913,農林,貿易百貨業,2017,118965000,5229.210272,23619398
2915,潤泰全,貿易百貨業,2008,94976479.05,3530.610982,21232745
2915,潤泰全,貿易百貨業,2009,291332345.9,1546.045286,21983942
2915,潤泰全,貿易百貨業,2010,445713589,2433.275599,23593087
2915,潤泰全,貿易百貨業,2011,311667264.7,7782.15512,42686702
2915,潤泰全,貿易百貨業,2012,461021853,7424.238088,47777140
2915,潤泰全,貿易百貨業,2013,582559544.8,74820.29672,117128269
2915,潤泰全,貿易百貨業,2014,542454443.7,13112.76197,53725906
2915,潤泰全,貿易百貨業,2015,551021495.8,13805.2019,56584993
2915,潤泰全,貿易百貨業,2016,496889023.5,15002.38413,57147732
2915,潤泰全,貿易百貨業,2017,476365755.8,28231.33241,80595209
2916,滿心,貿易百貨業,2008,2266966.98,7411.223961,1197077
2916,滿心,貿易百貨業,2009,3427890.48,11751.54231,1110472
2916,滿心,貿易百貨業,2010,6895879.65,15607.871,1153994
2916,滿心,貿易百貨業,2011,7265377.7,13290.5685,1327107
2916,滿心,貿易百貨業,2012,8139408.1,3477.525596,1280145
2916,滿心,貿易百貨業,2013,7494810.68,6261.398987,1210335
2916,滿心,貿易百貨業,2014,8161258.86,8274.091186,1287477
2916,滿心,貿易百貨業,2015,8745766.69,9175.524896,1294402
2916,滿心,貿易百貨業,2016,8336064.94,7043.731116,1211545
2916,滿心,貿易百貨業,2017,8822244.35,8190.772907,1187079
2923,鼎固-KY,建材營造業,2008,0,0,44781283
2923,鼎固-KY,建材營造業,2009,0,0,50204876
2923,鼎固-KY,建材營造業,2010,0,0,56034131
2923,鼎固-KY,建材營造業,2011,0,0,71000091
2923,鼎固-KY,建材營造業,2012,397118213.4,3700.155144,73408872
2923,鼎固-KY,建材營造業,2013,429679329.3,7312.392721,107221827
2923,鼎固-KY,建材營造業,2014,484150625.4,5987.109895,119508314
2923,鼎固-KY,建材營造業,2015,357979092.9,9702.885082,123548588
2923,鼎固-KY,建材營造業,2016,362851924.5,6616.933349,113770824
2923,鼎固-KY,建材營造業,2017,319344499.5,462.6664941,116108268
2924,東凌-KY,貿易百貨業,2008,0,0,449702
2924,東凌-KY,貿易百貨業,2009,0,0,464633
2924,東凌-KY,貿易百貨業,2010,0,0,665156
2924,東凌-KY,貿易百貨業,2011,14710300.5,7132.893036,984742
2924,東凌-KY,貿易百貨業,2012,16077012.9,7851.831729,966787
2924,東凌-KY,貿易百貨業,2013,20713062.84,6386.066659,1241012
2924,東凌-KY,貿易百貨業,2014,24477375.68,3492.367855,1281665
2924,東凌-KY,貿易百貨業,2015,21575594.46,1152.366858,1416338
2924,東凌-KY,貿易百貨業,2016,18199529.52,765.1296691,1290416
2924,東凌-KY,貿易百貨業,2017,19450917.2,-4977.29742,1086151
2926,誠品生活,文化創意業,2008,0,0,971
2926,誠品生活,文化創意業,2009,0,0,968
2926,誠品生活,文化創意業,2010,0,0,2247613
2926,誠品生活,文化創意業,2011,0,0,2657108
2926,誠品生活,文化創意業,2012,0,0,3136244
2926,誠品生活,文化創意業,2013,79221954.9,3802.304555,3984718
2926,誠品生活,文化創意業,2014,63425404.9,5815.729526,4470961
2926,誠品生活,文化創意業,2015,85035085.3,4840.519634,4579409
2926,誠品生活,文化創意業,2016,71335715.41,5896.94794,4831669
2926,誠品生活,文化創意業,2017,65160837.5,6488.314396,5004846
2928,紅馬-KY,觀光事業,2010,0,0,1623089
2928,紅馬-KY,觀光事業,2011,0,0,1786283
2928,紅馬-KY,觀光事業,2012,0,0,1790224
2928,紅馬-KY,觀光事業,2013,0,0,1470217
2928,紅馬-KY,觀光事業,2014,0,0,1374034
2928,紅馬-KY,觀光事業,2015,0,0,1801812
2928,紅馬-KY,觀光事業,2016,30121404.16,6655.898209,3413713
2928,紅馬-KY,觀光事業,2017,24927732.4,4995.079296,3214768
2929,淘帝-KY,貿易百貨業,2010,0,0,969984
2929,淘帝-KY,貿易百貨業,2011,0,0,1353505
2929,淘帝-KY,貿易百貨業,2012,0,0,1821101
2929,淘帝-KY,貿易百貨業,2013,69458400,8261.189431,3718845
2929,淘帝-KY,貿易百貨業,2014,46272336,16296.23799,4712111
2929,淘帝-KY,貿易百貨業,2015,55187616,15154.23315,5588163
2929,淘帝-KY,貿易百貨業,2016,65546425.2,11217.24027,6163626
2929,淘帝-KY,貿易百貨業,2017,85399916,10689.90513,7305863
2936,客思達-KY,貿易百貨業,2011,0,#VALUE!,3742438
2936,客思達-KY,貿易百貨業,2012,0,0,4032684
2936,客思達-KY,貿易百貨業,2013,0,0,3591036
2936,客思達-KY,貿易百貨業,2014,0,0,4994567
2936,客思達-KY,貿易百貨業,2015,0,0,5300258
2936,客思達-KY,貿易百貨業,2016,32934262.14,10591.24988,4946526
2936,客思達-KY,貿易百貨業,2017,24497824,1164.634051,5430857
2937,集雅社,貿易百貨業,2012,0,0,731450
2937,集雅社,貿易百貨業,2013,0,0,769280
2937,集雅社,貿易百貨業,2014,0,0,774944
2937,集雅社,貿易百貨業,2015,0,0,894278
2937,集雅社,貿易百貨業,2016,0,0,988115
2937,集雅社,貿易百貨業,2017,6834880,5948.312187,1165536
2939,凱羿-KY,貿易百貨業,2014,0,0,665682
2939,凱羿-KY,貿易百貨業,2015,0,0,879078
2939,凱羿-KY,貿易百貨業,2016,0,0,1569908
2939,凱羿-KY,貿易百貨業,2017,0,0,2042390
3002,歐格,電腦及週邊設備業,2008,6120000,23072.71242,1780808
3002,歐格,電腦及週邊設備業,2009,18676200,12341.85755,1898520
3002,歐格,電腦及週邊設備業,2010,12617400,9439.821199,1588355
3002,歐格,電腦及週邊設備業,2011,7221600,1584.136479,1541889
3002,歐格,電腦及週邊設備業,2012,8374200,6661.05419,1576996
3002,歐格,電腦及週邊設備業,2013,9496200,5344.980097,1681954
3002,歐格,電腦及週邊設備業,2014,12423600,6290.447213,1717905
3002,歐格,電腦及週邊設備業,2015,9965400,4194.412668,1674999
3002,歐格,電腦及週邊設備業,2016,10414200,5786.810317,1626004
3002,歐格,電腦及週邊設備業,2017,13260000,5632.352941,1872495
3003,健和興,電子零組件業,2008,8909105.85,11123.56298,2677388
3003,健和興,電子零組件業,2009,25258879.62,6934.036768,2813205
3003,健和興,電子零組件業,2010,31200377.76,9977.283044,4200078
3003,健和興,電子零組件業,2011,24942691.28,8965.271529,4329921
3003,健和興,電子零組件業,2012,26819700.18,13307.79232,4542078
3003,健和興,電子零組件業,2013,43899540.64,7112.739574,4643978
3003,健和興,電子零組件業,2014,53458932.7,7263.893617,4900299
3003,健和興,電子零組件業,2015,52984927.96,7130.23523,5358796
3003,健和興,電子零組件業,2016,56891865.95,6825.756082,5828151
3003,健和興,電子零組件業,2017,98840861.5,5038.65499,6128570
3004,豐達科,鋼鐵工業,2008,1138496.78,-80972.56103,1450866
3004,豐達科,鋼鐵工業,2009,1687542.2,538.0606186,1347577
3004,豐達科,鋼鐵工業,2010,7232278.68,12125.08587,1645300
3004,豐達科,鋼鐵工業,2011,9213613.2,13277.09307,1831558
3004,豐達科,鋼鐵工業,2012,14738851.62,12287.86371,2050355
3004,豐達科,鋼鐵工業,2013,13624536.64,8128.790206,2083360
3004,豐達科,鋼鐵工業,2014,18994409.28,-2934.337108,2288914
3004,豐達科,鋼鐵工業,2015,27265984.88,8737.186683,2369676
3004,豐達科,鋼鐵工業,2016,25149567.44,8796.890862,3749429
3004,豐達科,鋼鐵工業,2017,26639483.2,6949.834522,3929681
3005,神基,電腦及週邊設備業,2008,48183117.45,25027.97793,18298627
3005,神基,電腦及週邊設備業,2009,111649986.5,12021.36285,20962856
